OverallQual,TotalArea,GarageCars,PropertyAge,MSSubClass,MSZoning,Neighborhood,HasPorch,HasDeck,LotConfig,HouseStyle,SaleType,SaleCondition,SalePrice,TotalArea_scaled,PropertyAge_scaled,OverallQual_scaled,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_High,Neighborhood_Low,Neighborhood_Mid,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial
4,3176,2,49,50,RL,Mid,1,0,Inside,1.5Fin,WD,Normal,134432,0.2687526789541363,0.3602941176470588,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2248,1,26,120,RL,Mid,1,1,Inside,1Story,WD,Normal,125000,0.16930990141448776,0.19117647058823528,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3246,1,56,20,RL,Low,0,1,Inside,1Story,WD,Normal,123000,0.2762537505357908,0.4117647058823529,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4703,2,4,60,RL,Mid,1,1,Inside,2Story,WD,Normal,219500,0.4323831975996571,0.029411764705882353,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2491,0,87,30,RL,Low,0,0,Inside,1Story,WD,Normal,61000,0.19534933561937418,0.6397058823529411,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2698,2,10,85,RL,Mid,0,0,CulDSac,SFoyer,WD,Normal,148000,0.2175310758679811,0.07352941176470588,0.4444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
8,6512,2,3,60,FV,Mid,1,1,Corner,2Story,WD,Normal,340000,0.6262323189027004,0.022058823529411763,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9,5568,3,0,20,RL,High,0,1,Corner,1Story,New,Partial,394432,0.5250750107158165,0.0,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,4582,2,9,60,RL,Mid,1,1,Inside,2Story,WD,Normal,179000,0.41941705957993997,0.0661764705882353,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,4408,1,86,50,RL,Mid,1,0,Inside,1.5Fin,WD,Normal,127000,0.4007715387912559,0.6323529411764706,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3895,2,0,20,FV,Mid,1,1,Inside,1Story,New,Partial,187750,0.34579939991427344,0.0,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,4533,2,1,60,RL,Mid,1,1,Inside,2Story,WD,Normal,213500,0.4141663094727818,0.007352941176470588,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2352,2,81,45,RH,Mid,1,0,Corner,1.5Unf,WD,Normal,76000,0.18045435062151732,0.5955882352941176,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,5486,2,15,60,RL,Mid,1,1,Corner,2Story,WD,Normal,240000,0.5162880411487356,0.11029411764705882,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,3794,2,6,120,RL,Mid,1,1,Inside,1Story,WD,Normal,192000,0.3349764252036005,0.044117647058823525,0.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3026,0,96,50,RL,Low,1,0,FR2,1.5Fin,WD,Abnorml,81000,0.25267895413630515,0.7058823529411764,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6,3291,1,33,80,RL,Low,0,1,Inside,SLvl,WD,Abnorml,125000,0.28107586798114015,0.2426470588235294,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
7,4426,2,9,20,RL,Mid,1,1,CulDSac,1Story,WD,Normal,191000,0.4027003857693956,0.0661764705882353,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10,6346,3,1,60,RL,High,1,1,Inside,2Story,New,Partial,426000,0.608444063437634,0.007352941176470588,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,3595,1,108,50,RL,Low,1,0,Inside,1.5Fin,WD,Normal,119000,0.3136519502786112,0.7941176470588235,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4726,2,8,60,RL,Mid,1,1,CulDSac,2Story,WD,Normal,215000,0.43484783540505784,0.058823529411764705,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,1764,1,48,20,RL,Low,0,0,Inside,1Story,WD,Normal,106500,0.11744534933561936,0.3529411764705882,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2364,0,65,30,RL,Low,0,0,Corner,1Story,WD,Abnorml,100000,0.18174024860694382,0.4779411764705882,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5,2803,1,67,50,RL,Low,1,0,Inside,1.5Fin,WD,Normal,109000,0.22878268324046291,0.4926470588235294,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3432,1,54,20,RL,Low,0,1,Inside,1Story,WD,Normal,129000,0.2961851693099014,0.39705882352941174,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2682,2,37,20,RL,Mid,0,1,Inside,1Story,WD,Normal,123000,0.21581654522074578,0.27205882352941174,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,4488,1,45,60,RL,Low,1,0,Inside,2Story,WD,Normal,169500,0.40934419202743244,0.33088235294117646,0.4444444444444445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3115,1,87,30,RM,Low,0,0,Corner,1Story,WD,Abnorml,67000,0.26221603086155165,0.6397058823529411,0.4444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,4192,2,3,60,FV,Mid,1,0,Inside,2Story,WD,Normal,241000,0.37762537505357907,0.022058823529411763,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,3836,2,12,120,RL,Mid,1,1,Inside,1Story,WD,Normal,245500,0.3394770681525932,0.08823529411764705,0.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3930,2,1,20,RL,Mid,0,0,Inside,1Story,New,Partial,164990,0.3495499357051007,0.007352941176470588,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,2016,1,68,30,RL,Low,0,1,Inside,1Story,WD,Normal,108000,0.14444920702957564,0.5,0.4444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,5667,2,8,60,RL,High,1,1,Corner,2Story,WD,Abnorml,258000,0.5356836690955851,0.058823529411764705,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6,3950,2,12,60,RL,Mid,1,0,Inside,2Story,WD,Normal,168000,0.35169309901414486,0.08823529411764705,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,4521,2,33,20,RL,Low,1,1,Corner,1Story,WD,Normal,150000,0.4128804114873553,0.2426470588235294,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3869,1,72,50,RL,Mid,0,0,Inside,1.5Fin,WD,Normal,115000,0.34301328761251604,0.5294117647058824,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4200,1,93,70,RL,Mid,1,0,Inside,2Story,WD,Normal,177000,0.3784826403771967,0.6838235294117647,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,5407,3,1,60,RL,High,1,1,Corner,2Story,New,Partial,280000,0.5078225460780111,0.007352941176470588,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,5190,3,1,60,FV,Mid,1,0,Inside,2Story,New,Partial,339750,0.4845692241748821,0.007352941176470588,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,3828,1,51,20,RL,Low,0,0,Inside,1Story,COD,Abnorml,60000,0.3386198028289755,0.375,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,3168,2,51,190,RL,Mid,0,1,Inside,1Story,WD,Normal,145000,0.2678954136305186,0.375,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4426,2,1,20,FV,Mid,1,0,Inside,1Story,New,Partial,222000,0.4027003857693956,0.007352941176470588,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,3064,2,83,30,RM,Low,1,0,Inside,1Story,WD,Normal,115000,0.25675096442348905,0.6102941176470588,0.4444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,5274,3,15,60,RL,Mid,1,1,CulDSac,2Story,WD,Normal,228000,0.4935705100728675,0.11029411764705882,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4020,2,0,20,RL,Mid,1,1,Inside,1Story,New,Partial,181134,0.3591941705957994,0.0,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,3472,2,28,60,RL,Low,0,0,Inside,2Story,WD,Normal,149500,0.30047149592798966,0.20588235294117646,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,6618,3,89,70,RL,Mid,0,0,Inside,2Story,WD,Normal,239000,0.6375910844406344,0.6544117647058824,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3024,1,67,50,RL,Low,0,0,Inside,1.5Fin,WD,Abnorml,126000,0.25246463780540074,0.4926470588235294,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5,3168,1,42,20,RL,Low,1,0,Inside,1Story,WD,Normal,142000,0.2678954136305186,0.3088235294117647,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4032,4,11,90,RM,Mid,0,0,Inside,SFoyer,WD,Abnorml,206300,0.3604800685812259,0.08088235294117647,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6,4806,2,32,20,RL,Mid,0,1,FR2,1Story,WD,Normal,215000,0.44342048864123446,0.23529411764705882,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2964,2,54,20,RL,Mid,0,0,Inside,1Story,WD,Normal,113000,0.2460351478782683,0.39705882352941174,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,6730,3,10,60,RL,High,1,0,Inside,2Story,WD,Normal,315000,0.6495927989712816,0.07352941176470588,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3588,1,52,20,RL,Low,1,0,Inside,1Story,WD,Normal,139000,0.3129018431204458,0.38235294117647056,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3429,1,63,60,RM,Low,1,0,Inside,2Story,WD,Normal,135000,0.29586369481354474,0.4632352941176471,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4806,2,20,80,RL,Mid,1,1,Inside,SLvl,WD,Normal,275000,0.44342048864123446,0.14705882352941177,0.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,2721,1,51,20,RL,Low,0,0,Inside,1Story,WD,Normal,109008,0.2199957136733819,0.375,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3624,2,0,20,RL,Mid,1,1,Inside,1Story,New,Partial,195400,0.3167595370767252,0.0,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,4216,2,21,20,RL,High,1,0,Corner,1Story,WD,Normal,175000,0.380197171024432,0.15441176470588236,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2457,1,37,160,RM,Low,0,0,Inside,2Story,COD,Abnorml,85400,0.19170595799399914,0.27205882352941174,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,3297,0,88,50,RM,Low,1,0,Inside,1.5Fin,ConLD,Abnorml,79900,0.28171881697385337,0.6470588235294118,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,3495,2,36,160,RM,Low,1,1,Inside,2Story,WD,Normal,122500,0.30293613373339046,0.2647058823529412,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4134,2,11,60,RL,Mid,1,0,Corner,2Story,WD,Normal,181000,0.37141020145735104,0.08088235294117647,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,1890,0,36,180,RM,Low,0,1,Inside,SFoyer,WD,Normal,81000,0.1309472781825975,0.2647058823529412,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4121,2,13,60,RL,Mid,1,1,CulDSac,2Story,ConLw,Normal,212000,0.37001714530647234,0.09558823529411764,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,2884,2,86,50,RM,Low,0,0,Inside,1.5Fin,WD,Normal,116000,0.23746249464209168,0.6323529411764706,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2692,1,83,45,RM,Low,1,0,Inside,1.5Unf,WD,Normal,119000,0.21688812687526787,0.6102941176470588,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,1828,1,94,30,RL,Mid,1,0,Inside,1Story,WD,Normal,90350,0.12430347192456064,0.6911764705882353,0.4444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3076,2,89,50,RL,Low,1,0,Corner,1.5Fin,ConLI,Normal,110000,0.25803686240891555,0.6544117647058824,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10,7898,3,1,20,RL,High,1,0,Inside,1Story,WD,Normal,555000,0.77475353621946,0.007352941176470588,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,4320,0,53,90,RL,Low,0,0,Inside,1Story,WD,Normal,118000,0.39134162023146163,0.3897058823529412,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,4224,2,78,50,RM,Low,0,0,Inside,1.5Fin,WD,Normal,162900,0.3810544363480497,0.5735294117647058,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3774,3,1,120,RL,Mid,1,1,Inside,1Story,New,Partial,172500,0.33283326189455636,0.007352941176470588,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,4731,2,14,60,RL,Mid,1,1,Inside,2Story,WD,Normal,210000,0.4353836262323189,0.10294117647058823,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4814,2,53,20,RL,Low,0,0,Corner,1Story,COD,Normal,127500,0.4442777539648521,0.3897058823529412,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6,5293,2,44,20,RL,Low,0,0,Corner,1Story,WD,Normal,190000,0.49560651521645943,0.3235294117647059,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4702,2,8,60,RL,Mid,0,1,Corner,2Story,WD,Normal,199900,0.43227603943420484,0.058823529411764705,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3532,1,69,50,RM,Low,0,0,Inside,1.5Fin,WD,Normal,119500,0.30690098585512215,0.5073529411764706,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,3015,1,59,50,RM,Low,1,0,Inside,1.5Fin,WD,Normal,120000,0.2515002143163309,0.4338235294117647,0.2222222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2439,1,76,30,RM,Low,1,0,Inside,1Story,WD,Normal,110000,0.18977711101585937,0.5588235294117647,0.5555555555555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4599,2,31,20,RL,Mid,1,1,Inside,1Story,WD,Normal,280000,0.4212387483926275,0.22794117647058823,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4384,2,11,60,RL,High,1,1,Corner,2Story,WD,Normal,204000,0.3981997428204029,0.08088235294117647,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
